"id","price"
10449807,262.68727946557
1178389,139.339780473791
23838063,67.4163735988022
14415799,136.16473090726
6555262,70.8755965083173
33782555,125.941205322129
6669443,132.559063005334
36306938,77.3431949860489
12814195,81.9456650875008
10100799,154.842851840408
18213425,117.988840702999
22307800,119.84846607707
25350617,103.336315151515
31760403,50.8109492940454
29672090,183.391068144979
8672280,180.322742977169
4165278,90.2870466341935
19889906,117.53326784912
1745430,145.850047211428
16212767,189.408107702036
32814524,65.545880952381
4173751,123.397796581531
28340136,82.6326810400771
22535503,81.802327520503
1635672,188.838390164026
16244096,44.7331521399012
36077537,140.763199987533
13377443,58.6798453698482
13186007,144.651978213962
44229,94.7955151515151
66741,185.749009079209
22275245,82.9313847960018
375249,63.9922666666667
10941762,320.788430371902
6957328,83.810953128134
34774436,67.790774851468
14452731,62.3460333333333
30246815,139.40931016984
25372531,62.638032372848
22779542,435.167666944054
30439949,185.350729156763
29146109,64.2599708278144
6370889,63.9449519363663
1945115,86.5015047619047
13955165,179.101019623358
20659540,93.5730617201798
29880984,277.870792773207
4129212,60.4181047619047
15620823,216.061242082958
3764540,189.498269053009
16298489,59.3814874598135
21437509,76.076140617555
845417,186.884048402852
34315546,132.234931420905
17842111,113.578212121212
2683387,113.446921978022
13710241,97.4393347680098
25281618,181.409422215698
1914630,69.2512419963532
33827823,85.6954333333333
27941636,66.6814254892836
13446580,171.902514601519
10899004,179.739922541556
5013556,141.981547923881
1781786,216.126228821656
21023888,59.5128619047619
23612962,242.711836522712
14551515,66.0749452003726
4624657,275.172933333334
8951763,137.220622733974
21009737,352.313221090658
18857875,102.765112856751
2111172,87.0792085470086
33831129,221.545727886855
34320238,96.0660285714286
16381746,79.3406883012685
13126582,174.033315931907
2075471,86.1775868625801
19672894,57.8466081532496
27606109,68.9833374019192
3895455,72.8739115770942
9590866,69.0183622927558
21967654,88.5057260090735
30937740,269.986074625755
30187331,81.2344419986499
13435285,181.583137891628
23078073,221.306627421109
21274330,233.168082539683
11656367,198.216199443379
1614964,110.318147368421
34152598,58.2153739796034
7610785,266.187152380953
15872277,137.671158951693
26784754,55.6483833333333
29704596,96.7127388888889
14366054,61.520632983388
12093494,255.135632318402
35539920,53.4342846475808
20870201,137.435403564084
8423666,84.2995231060605
14706784,83.1930468864469
26988903,166.316017282075
19634067,87.1651247748269
17043468,101.366316968176
8930935,142.340759400194
22327622,79.0183205107467
29801113,59.3982214646681
29135797,227.423162446594
1283453,94.8918560774081
27112835,217.600109274313
26717562,303.692417020622
8014087,100.461254367087
12740226,74.0674645490736
24893756,125.347162205142
22336218,108.282799159368
29518497,70.8371444444445
12356709,193.680860068609
14071193,211.463322240016
27046708,360.45990563739
755703,60.1393780790879
2865117,183.399819754533
15114265,81.3202507936508
3143838,89.5202944444445
35337525,226.051214677608
6716066,235.226259562827
34517384,68.8221564935065
24304881,139.578187106258
7583507,62.8646717282736
7651474,137.407341094853
29152320,154.682451148851
9624177,193.771868306957
30161460,164.792363883218
36205494,142.931726266187
13659997,210.402660289408
15301966,198.111256041825
35581315,57.8570286627335
12553612,98.8868723542479
17380431,168.715688067854
14024257,102.288975609032
11776880,107.776148300971
1782079,71.1743688311688
11514862,82.8454305475064
25488542,63.0735194097569
32503099,79.4631111111111
29479579,99.4632268398268
18291916,125.295447701295
14139651,209.073162717017
6968737,198.317313912867
16706521,190.379359112863
29231876,202.363031428571
21879516,184.343686192922
35416674,326.937493927198
31413351,164.258690863522
26602421,215.19632445692
16443158,268.578423342607
28565170,61.5761428214166
18563383,118.317178287554
34388788,283.038212549407
22981126,79.3072655916167
30208046,96.4051833333333
35465579,61.3947250668107
140425,74.2183676359872
24305252,61.2897333333333
30388333,360.076356753438
3046941,119.369241759521
6705558,73.7743704511037
28368404,106.127167857143
24700123,66.7302816091954
24358122,58.5945828689796
12731689,209.807363429155
31142239,156.822853240972
728498,131.813641269841
19250742,168.599419047619
25805051,130.303320858452
10801474,68.4465567927171
21906858,157.481190991495
29081547,59.910002687747
4424511,174.811490576578
35287395,49.6094333333333
31980644,75.0832558371736
25077481,73.0063864849503
22970376,64.7794335210637
26775656,70.4850594951399
13246042,57.0345704944179
29283100,126.195734068548
20135558,93.0165828118781
33580893,186.622524667482
15899421,115.029574382044
628227,180.562449137525
27027786,102.752245263138
6140695,141.039760378044
36420289,426.516627777778
11186765,85.0500520346585
35461960,57.2828796357409
19933967,206.517608962931
978615,81.5165999999999
3323189,261.227104545454
29964495,201.529809870397
18228187,56.167816228047
10034493,53.6256892775336
9148875,170.229247619048
17809303,74.4049340802988
9735503,128.77831640996
22088276,217.605839375736
13043314,68.5394979605916
6892731,143.053758604141
13892036,113.536669805195
13979694,55.2887253132832
32406935,170.074029824561
6103273,193.944
12303,102.465755311355
9325951,192.254446956724
8741489,147.617940603396
24835343,217.744034512466
33154669,139.277276153672
7133306,78.172369815692
6196265,141.062834610676
4216435,131.943650764712
10233244,65.7716416666667
21056691,60.1259095238095
31070935,58.1241844729594
13288854,66.2650795871597
8410347,55.6191421244421
19428575,137.773065187727
11778761,57.4288952380952
12989767,297.683839970949
29103450,69.7479788856548
21123576,60.5396327372894
34227232,59.7819457852735
15470951,77.1622035612535
9786769,120.418499879871
14180414,129.252491229888
34442975,83.4379444444444
12847429,156.166236325962
8844402,77.3695
13733766,57.8667522028332
346248,123.452321246354
13251558,72.6994370605056
6559926,221.772952252252
35409565,237.275407650273
35876236,331.786161939515
3551778,182.196263891073
33168966,189.2936
31583242,117.978880840742
32475687,89.94941713352
17900681,76.4687014627562
3394044,67.9264952380952
7460748,78.8019548246607
9170129,218.662
4016791,59.7298666005291
10985169,140.146689860176
7148121,86.7692332622994
23054855,167.696847953663
31315479,275.887382034632
21472364,163.536046077931
735677,201.669174045713
16120533,56.2744
25465008,73.1920256410257
20216401,58.7929853255678
19120316,61.1395760779197
18191892,163.287534343434
30956885,191.577531631871
3437101,104.689553416149
30227054,179.89858168408
16352907,192.951829286538
14827512,104.065171550672
23027004,242.174584946237
18407764,77.5018742884194
20529760,66.5471345238095
27024042,56.5068021192306
24035864,92.9634307353566
21816757,107.46660570511
19084168,150.040446216705
28332207,73.5952
8915246,61.4696171976731
25946015,232.21996964606
22131954,196.593070006353
7435181,55.4551916069046
20757749,201.158527690271
28411950,74.2853426552306
27138925,103.366201018565
23593582,67.3497950658688
3868344,150.163066666667
35236534,42.7425691486622
5726773,62.9047333333334
27851725,51.5047786535304
28515078,197.903428871163
27061895,123.162458006609
16475935,111.102616933671
33295827,154.809623152003
6149507,205.554731874239
2719792,67.1071819107517
118680,207.228393924636
10019508,66.1467824562677
27934322,44.5815
3973944,84.8973
753687,144.216925748
22001596,109.828484945872
8883032,144.277492035438
33256416,118.326026190476
34723111,146.595208974359
17664316,68.6734943748632
2061367,272.71962191341
29576256,60.3841319347319
25961797,176.901882370964
4588689,245.435761723746
6784908,104.611046309736
31218310,64.1016666666667
23919507,60.69488001221
5942962,113.401666666667
16634534,57.8274476190476
34743695,134.591923715852
27062294,147.786862767992
35892874,486.271327552298
13395084,66.8571369777537
34644063,305.824564509072
34983299,225.47662858997
227735,216.179065736706
3376999,169.746426350049
34370336,82.7471333333333
10365516,127.687295928729
3164173,170.58036640618
3727816,61.1036879515826
20387176,71.62576728172
5958299,131.888432303283
26290174,160.271016666667
7180335,71.0549355179169
11162977,109.694629343086
15754561,72.2651
767562,55.8816666666667
6151450,74.1559923620898
20419339,226.590561132775
29893519,182.016490301692
32450788,133.245702294192
15462208,152.930953020107
